send	data	#370,	winSize = 5
recv	ack	#362,	sack	#368
send	data	#371,	winSize = 5
recv	ack	#362,	sack	#369
send	data	#372,	winSize = 5
recv	ack	#363,	sack	#363
send	data	#373,	winSize = 6
send	data	#374,	winSize = 6
recv	ack	#363,	sack	#370
send	data	#375,	winSize = 6
recv	ack	#363,	sack	#371
send	data	#376,	winSize = 6
recv	ack	#363,	sack	#372
send	data	#377,	winSize = 6
resnd	data	#364,	winSize = 6
recv	ack	#363,	sack	#373
send	data	#378,	winSize = 6
recv	ack	#363,	sack	#374
send	data	#379,	winSize = 6
recv	ack	#363,	sack	#375
send	data	#380,	winSize = 6
recv	ack	#363,	sack	#376
send	data	#381,	winSize = 6
recv	ack	#363,	sack	#377
send	data	#382,	winSize = 6
recv	ack	#377,	sack	#364
send	data	#383,	winSize = 6
recv	ack	#378,	sack	#378
send	data	#384,	winSize = 6
recv	ack	#379,	sack	#379
send	data	#385,	winSize = 6
recv	ack	#380,	sack	#380
send	data	#386,	winSize = 6
recv	ack	#381,	sack	#381
send	data	#387,	winSize = 6
recv	ack	#382,	sack	#382
send	data	#388,	winSize = 7
send	data	#389,	winSize = 7
recv	ack	#383,	sack	#383
send	data	#390,	winSize = 7
recv	ack	#384,	sack	#384
send	data	#391,	winSize = 7
recv	ack	#385,	sack	#385
send	data	#392,	winSize = 7
recv	ack	#386,	sack	#386
send	data	#393,	winSize = 7
recv	ack	#386,	sack	#388
send	data	#394,	winSize = 7
recv	ack	#386,	sack	#389
send	data	#395,	winSize = 7
recv	ack	#386,	sack	#390
send	data	#396,	winSize = 7
resnd	data	#387,	winSize = 7
recv	ack	#386,	sack	#391
send	data	#397,	winSize = 7
recv	ack	#386,	sack	#392
send	data	#398,	winSize = 7
recv	ack	#386,	sack	#393
send	data	#399,	winSize = 7
recv	ack	#386,	sack	#394
send	data	#400,	winSize = 7
recv	ack	#386,	sack	#395
send	data	#401,	winSize = 7
recv	ack	#386,	sack	#396
send	data	#402,	winSize = 7
recv	ack	#396,	sack	#387
send	data	#403,	winSize = 7
recv	ack	#397,	sack	#397
send	data	#404,	winSize = 7
recv	ack	#397,	sack	#397
recv	ack	#397,	sack	#399
send	data	#405,	winSize = 7
recv	ack	#397,	sack	#397
resnd	data	#398,	winSize = 7
recv	ack	#397,	sack	#402
send	data	#406,	winSize = 7
recv	ack	#397,	sack	#403
send	data	#407,	winSize = 7
recv	ack	#397,	sack	#404
send	data	#408,	winSize = 7
recv	ack	#397,	sack	#405
send	data	#409,	winSize = 7
recv	ack	#399,	sack	#398
send	data	#410,	winSize = 8
send	data	#411,	winSize = 8
recv	ack	#399,	sack	#406
send	data	#412,	winSize = 8
recv	ack	#399,	sack	#407
send	data	#413,	winSize = 8
recv	ack	#399,	sack	#408
send	data	#414,	winSize = 8
resnd	data	#400,	winSize = 8
recv	ack	#399,	sack	#409
send	data	#415,	winSize = 8
recv	ack	#399,	sack	#410
send	data	#416,	winSize = 8
recv	ack	#399,	sack	#411
send	data	#417,	winSize = 8
recv	ack	#399,	sack	#412
send	data	#418,	winSize = 8
recv	ack	#399,	sack	#413
send	data	#419,	winSize = 8
recv	ack	#399,	sack	#414
send	data	#420,	winSize = 8
recv	ack	#400,	sack	#400
send	data	#421,	winSize = 8
recv	ack	#400,	sack	#415
send	data	#422,	winSize = 8
recv	ack	#400,	sack	#416
send	data	#423,	winSize = 8
recv	ack	#400,	sack	#417
send	data	#424,	winSize = 8
resnd	data	#401,	winSize = 8
recv	ack	#400,	sack	#418
send	data	#425,	winSize = 8
recv	ack	#400,	sack	#419
send	data	#426,	winSize = 8
recv	ack	#400,	sack	#420
send	data	#427,	winSize = 8
recv	ack	#400,	sack	#421
send	data	#428,	winSize = 8
recv	ack	#400,	sack	#422
send	data	#429,	winSize = 8
recv	ack	#400,	sack	#423
send	data	#430,	winSize = 8
recv	ack	#400,	sack	#424
send	data	#431,	winSize = 8
recv	ack	#424,	sack	#401
send	data	#432,	winSize = 8
recv	ack	#424,	sack	#426
send	data	#433,	winSize = 8
recv	ack	#424,	sack	#424
recv	ack	#424,	sack	#428
send	data	#434,	winSize = 8
resnd	data	#425,	winSize = 8
recv	ack	#424,	sack	#429
send	data	#435,	winSize = 8
recv	ack	#424,	sack	#430
send	data	#436,	winSize = 8
recv	ack	#424,	sack	#432
send	data	#437,	winSize = 8
recv	ack	#424,	sack	#433
send	data	#438,	winSize = 8
recv	ack	#426,	sack	#425
send	data	#439,	winSize = 8
recv	ack	#426,	sack	#436
send	data	#440,	winSize = 8
recv	ack	#426,	sack	#437
send	data	#441,	winSize = 8
recv	ack	#426,	sack	#438
send	data	#442,	winSize = 8
resnd	data	#427,	winSize = 8
recv	ack	#426,	sack	#426
recv	ack	#426,	sack	#440
send	data	#443,	winSize = 8
recv	ack	#426,	sack	#441
send	data	#444,	winSize = 8
recv	ack	#426,	sack	#442
send	data	#445,	winSize = 8
recv	ack	#426,	sack	#426
recv	ack	#426,	sack	#443
send	data	#446,	winSize = 8
recv	ack	#426,	sack	#444
send	data	#447,	winSize = 8
recv	ack	#426,	sack	#445
send	data	#448,	winSize = 8
recv	ack	#426,	sack	#426
recv	ack	#426,	sack	#447
send	data	#449,	winSize = 8
recv	ack	#426,	sack	#449
send	data	#450,	winSize = 8
recv	ack	#426,	sack	#450
send	data	#451,	winSize = 8
recv	ack	#426,	sack	#451
send	data	#452,	winSize = 8
recv	ack	#426,	sack	#452
send	data	#453,	winSize = 8
recv	ack	#426,	sack	#453
send	data	#454,	winSize = 8
recv	ack	#426,	sack	#454
send	data	#455,	winSize = 8
recv	ack	#426,	sack	#455
send	data	#456,	winSize = 8
time	out,	threshold = 4,	winSize = 1
resnd	data	#427,	winSize = 1
recv	ack	#430,	sack	#427
resnd	data	#431,	winSize = 2
resnd	data	#434,	winSize = 2
recv	ack	#430,	sack	#430
recv	ack	#430,	sack	#434
resnd	data	#435,	winSize = 2
recv	ack	#430,	sack	#435
resnd	data	#439,	winSize = 2
resnd	data	#431,	winSize = 2
recv	ack	#430,	sack	#430
recv	ack	#438,	sack	#431
resnd	data	#446,	winSize = 3
resnd	data	#448,	winSize = 3
recv	ack	#438,	sack	#448
resnd	data	#456,	winSize = 3
recv	ack	#438,	sack	#456
send	data	#457,	winSize = 3
recv	ack	#438,	sack	#457
send	data	#458,	winSize = 3
resnd	data	#439,	winSize = 3
recv	ack	#438,	sack	#458
send	data	#459,	winSize = 3
recv	ack	#438,	sack	#438
recv	ack	#438,	sack	#459
send	data	#460,	winSize = 3
recv	ack	#438,	sack	#460
send	data	#461,	winSize = 3
recv	ack	#438,	sack	#438
time	out,	threshold = 1,	winSize = 1
resnd	data	#439,	winSize = 1
recv	ack	#438,	sack	#438
time	out,	threshold = 1,	winSize = 1
resnd	data	#439,	winSize = 1
recv	ack	#438,	sack	#438
time	out,	threshold = 1,	winSize = 1
resnd	data	#439,	winSize = 1
recv	ack	#445,	sack	#439
resnd	data	#446,	winSize = 2
resnd	data	#461,	winSize = 2
recv	ack	#460,	sack	#446
send	data	#462,	winSize = 2
recv	ack	#461,	sack	#461
send	data	#463,	winSize = 3
send	data	#464,	winSize = 3
recv	ack	#462,	sack	#462
send	data	#465,	winSize = 3
recv	ack	#463,	sack	#463
send	data	#466,	winSize = 3
recv	ack	#463,	sack	#465
send	data	#467,	winSize = 3
recv	ack	#463,	sack	#466
send	data	#468,	winSize = 3
recv	ack	#463,	sack	#467
send	data	#469,	winSize = 3
resnd	data	#464,	winSize = 3
recv	ack	#463,	sack	#468
send	data	#470,	winSize = 3
recv	ack	#463,	sack	#469
send	data	#471,	winSize = 3
recv	ack	#469,	sack	#464
send	data	#472,	winSize = 4
send	data	#473,	winSize = 4
recv	ack	#469,	sack	#469
recv	ack	#469,	sack	#471
send	data	#474,	winSize = 4
recv	ack	#469,	sack	#472
send	data	#475,	winSize = 4
resnd	data	#470,	winSize = 4
recv	ack	#469,	sack	#473
send	data	#476,	winSize = 4
recv	ack	#469,	sack	#474
send	data	#477,	winSize = 4
recv	ack	#469,	sack	#475
send	data	#478,	winSize = 4
recv	ack	#475,	sack	#470
send	data	#479,	winSize = 4
recv	ack	#475,	sack	#477
send	data	#480,	winSize = 4
recv	ack	#475,	sack	#478
send	data	#481,	winSize = 4
recv	ack	#475,	sack	#479
send	data	#482,	winSize = 4
resnd	data	#476,	winSize = 4
recv	ack	#475,	sack	#480
send	data	#483,	winSize = 4
recv	ack	#475,	sack	#481
send	data	#484,	winSize = 4
recv	ack	#475,	sack	#482
send	data	#485,	winSize = 4
recv	ack	#482,	sack	#476
send	data	#486,	winSize = 4
recv	ack	#482,	sack	#482
recv	ack	#482,	sack	#484
send	data	#487,	winSize = 4
recv	ack	#482,	sack	#482
resnd	data	#483,	winSize = 4
recv	ack	#482,	sack	#486
send	data	#488,	winSize = 4
recv	ack	#482,	sack	#487
send	data	#489,	winSize = 4
recv	ack	#484,	sack	#483
send	data	#490,	winSize = 4
recv	ack	#484,	sack	#488
send	data	#491,	winSize = 4
recv	ack	#484,	sack	#489
send	data	#492,	winSize = 4
recv	ack	#484,	sack	#490
send	data	#493,	winSize = 4
resnd	data	#485,	winSize = 4
recv	ack	#484,	sack	#491
send	data	#494,	winSize = 4
recv	ack	#484,	sack	#492
send	data	#495,	winSize = 4
recv	ack	#484,	sack	#493
send	data	#496,	winSize = 4
recv	ack	#493,	sack	#485
send	data	#497,	winSize = 5
send	data	#498,	winSize = 5
recv	ack	#493,	sack	#497
send	data	#499,	winSize = 5
recv	ack	#493,	sack	#499
send	data	#500,	winSize = 5
recv	ack	#493,	sack	#500
send	data	#501,	winSize = 5
resnd	data	#494,	winSize = 5
recv	ack	#494,	sack	#494
send	data	#502,	winSize = 5
time	out,	threshold = 2,	winSize = 1
resnd	data	#495,	winSize = 1
recv	ack	#495,	sack	#495
resnd	data	#496,	winSize = 2
resnd	data	#498,	winSize = 2
recv	ack	#495,	sack	#495
recv	ack	#495,	sack	#498
resnd	data	#501,	winSize = 2
recv	ack	#495,	sack	#501
resnd	data	#502,	winSize = 2
resnd	data	#496,	winSize = 2
recv	ack	#495,	sack	#502
send	data	#503,	winSize = 2
recv	ack	#495,	sack	#503
send	data	#504,	winSize = 2
recv	ack	#495,	sack	#504
send	data	#505,	winSize = 2
recv	ack	#495,	sack	#505
send	data	#506,	winSize = 2
time	out,	threshold = 1,	winSize = 1
resnd	data	#496,	winSize = 1
recv	ack	#505,	sack	#496
resnd	data	#506,	winSize = 2
send	data	#507,	winSize = 2
recv	ack	#506,	sack	#506
send	data	#508,	winSize = 2
recv	ack	#507,	sack	#507
send	data	#509,	winSize = 3
send	data	#510,	winSize = 3
recv	ack	#508,	sack	#508
send	data	#511,	winSize = 3
recv	ack	#509,	sack	#509
send	data	#512,	winSize = 3
recv	ack	#510,	sack	#510
send	data	#513,	winSize = 4
send	data	#514,	winSize = 4
recv	ack	#510,	sack	#512
send	data	#515,	winSize = 4
recv	ack	#510,	sack	#510
recv	ack	#510,	sack	#510
resnd	data	#511,	winSize = 4
recv	ack	#510,	sack	#510
recv	ack	#512,	sack	#511
send	data	#516,	winSize = 4
recv	ack	#512,	sack	#516
send	data	#517,	winSize = 4
recv	ack	#512,	sack	#517
send	data	#518,	winSize = 4
recv	ack	#512,	sack	#518
send	data	#519,	winSize = 4
resnd	data	#513,	winSize = 4
recv	ack	#512,	sack	#519
send	data	#520,	winSize = 4
recv	ack	#513,	sack	#513
send	data	#521,	winSize = 4
recv	ack	#513,	sack	#520
send	data	#522,	winSize = 4
recv	ack	#513,	sack	#522
send	data	#523,	winSize = 4
recv	ack	#513,	sack	#523
send	data	#524,	winSize = 4
resnd	data	#514,	winSize = 4
recv	ack	#513,	sack	#513
recv	ack	#514,	sack	#514
send	data	#525,	winSize = 4
recv	ack	#514,	sack	#525
send	data	#526,	winSize = 4
recv	ack	#514,	sack	#526
send	data	#527,	winSize = 4
recv	ack	#514,	sack	#514
resnd	data	#515,	winSize = 4
recv	ack	#520,	sack	#515
send	data	#528,	winSize = 5
send	data	#529,	winSize = 5
recv	ack	#520,	sack	#528
send	data	#530,	winSize = 5
recv	ack	#520,	sack	#530
send	data	#531,	winSize = 5
recv	ack	#520,	sack	#531
send	data	#532,	winSize = 5
resnd	data	#521,	winSize = 5
recv	ack	#520,	sack	#532
send	data	#533,	winSize = 5
recv	ack	#523,	sack	#521
send	data	#534,	winSize = 5
recv	ack	#523,	sack	#533
send	data	#535,	winSize = 5
recv	ack	#523,	sack	#534
send	data	#536,	winSize = 5
recv	ack	#523,	sack	#535
send	data	#537,	winSize = 5
resnd	data	#524,	winSize = 5
recv	ack	#523,	sack	#536
send	data	#538,	winSize = 5
recv	ack	#523,	sack	#537
send	data	#539,	winSize = 5
recv	ack	#526,	sack	#524
send	data	#540,	winSize = 5
recv	ack	#526,	sack	#538
send	data	#541,	winSize = 5
recv	ack	#526,	sack	#539
send	data	#542,	winSize = 5
recv	ack	#526,	sack	#542
send	data	#543,	winSize = 5
resnd	data	#527,	winSize = 5
recv	ack	#526,	sack	#526
recv	ack	#528,	sack	#527
send	data	#544,	winSize = 5
recv	ack	#528,	sack	#544
send	data	#545,	winSize = 5
time	out,	threshold = 2,	winSize = 1
resnd	data	#529,	winSize = 1
time	out,	threshold = 1,	winSize = 1
resnd	data	#529,	winSize = 1
recv	ack	#528,	sack	#528
time	out,	threshold = 1,	winSize = 1
resnd	data	#529,	winSize = 1
recv	ack	#539,	sack	#529
resnd	data	#540,	winSize = 2
resnd	data	#541,	winSize = 2
recv	ack	#540,	sack	#540
resnd	data	#543,	winSize = 2
recv	ack	#542,	sack	#541
resnd	data	#545,	winSize = 3
send	data	#546,	winSize = 3
recv	ack	#544,	sack	#543
send	data	#547,	winSize = 3
recv	ack	#544,	sack	#546
send	data	#548,	winSize = 3
recv	ack	#544,	sack	#547
send	data	#549,	winSize = 3
recv	ack	#544,	sack	#548
send	data	#550,	winSize = 3
resnd	data	#545,	winSize = 3
recv	ack	#544,	sack	#549
send	data	#551,	winSize = 3
recv	ack	#544,	sack	#550
send	data	#552,	winSize = 3
recv	ack	#550,	sack	#545
send	data	#553,	winSize = 3
recv	ack	#551,	sack	#551
send	data	#554,	winSize = 4
send	data	#555,	winSize = 4
recv	ack	#552,	sack	#552
send	data	#556,	winSize = 4
recv	ack	#553,	sack	#553
send	data	#557,	winSize = 4
recv	ack	#554,	sack	#554
send	data	#558,	winSize = 4
recv	ack	#554,	sack	#554
recv	ack	#554,	sack	#556
send	data	#559,	winSize = 4
recv	ack	#554,	sack	#557
send	data	#560,	winSize = 4
resnd	data	#555,	winSize = 4
recv	ack	#554,	sack	#554
recv	ack	#554,	sack	#560
send	data	#561,	winSize = 4
recv	ack	#557,	sack	#555
send	data	#562,	winSize = 5
send	data	#563,	winSize = 5
recv	ack	#557,	sack	#557
recv	ack	#557,	sack	#563
send	data	#564,	winSize = 5
recv	ack	#557,	sack	#564
send	data	#565,	winSize = 5
resnd	data	#558,	winSize = 5
recv	ack	#557,	sack	#565
send	data	#566,	winSize = 5
recv	ack	#558,	sack	#558
send	data	#567,	winSize = 5
recv	ack	#558,	sack	#567
send	data	#568,	winSize = 5
recv	ack	#558,	sack	#568
send	data	#569,	winSize = 5
recv	ack	#558,	sack	#569
send	data	#570,	winSize = 5
resnd	data	#559,	winSize = 5
recv	ack	#558,	sack	#570
send	data	#571,	winSize = 5
recv	ack	#560,	sack	#559
send	data	#572,	winSize = 5
recv	ack	#560,	sack	#571
send	data	#573,	winSize = 5
recv	ack	#560,	sack	#572
send	data	#574,	winSize = 5
recv	ack	#560,	sack	#573
send	data	#575,	winSize = 5
resnd	data	#561,	winSize = 5
recv	ack	#560,	sack	#574
send	data	#576,	winSize = 5
recv	ack	#561,	sack	#561
send	data	#577,	winSize = 5
recv	ack	#561,	sack	#561
time	out,	threshold = 2,	winSize = 1
resnd	data	#562,	winSize = 1
time	out,	threshold = 1,	winSize = 1
resnd	data	#562,	winSize = 1
recv	ack	#565,	sack	#562
resnd	data	#566,	winSize = 2
resnd	data	#575,	winSize = 2
recv	ack	#574,	sack	#566
resnd	data	#576,	winSize = 2
recv	ack	#575,	sack	#575
resnd	data	#577,	winSize = 3
send	data	#578,	winSize = 3
recv	ack	#575,	sack	#575
recv	ack	#575,	sack	#577
send	data	#579,	winSize = 3
time	out,	threshold = 1,	winSize = 1
resnd	data	#576,	winSize = 1
recv	ack	#577,	sack	#576
resnd	data	#578,	winSize = 2
resnd	data	#579,	winSize = 2
recv	ack	#577,	sack	#577
recv	ack	#577,	sack	#579
send	data	#580,	winSize = 2
recv	ack	#577,	sack	#580
send	data	#581,	winSize = 2
resnd	data	#578,	winSize = 2
recv	ack	#577,	sack	#577
time	out,	threshold = 1,	winSize = 1
resnd	data	#578,	winSize = 1
time	out,	threshold = 1,	winSize = 1
resnd	data	#578,	winSize = 1
recv	ack	#580,	sack	#578
resnd	data	#581,	winSize = 2
send	data	#582,	winSize = 2
recv	ack	#581,	sack	#581
send	data	#583,	winSize = 2
recv	ack	#582,	sack	#582
send	data	#584,	winSize = 3
send	data	#585,	winSize = 3
recv	ack	#582,	sack	#582
recv	ack	#582,	sack	#584
send	data	#586,	winSize = 3
recv	ack	#582,	sack	#585
send	data	#587,	winSize = 3
resnd	data	#583,	winSize = 3
recv	ack	#582,	sack	#586
send	data	#588,	winSize = 3
recv	ack	#582,	sack	#587
send	data	#589,	winSize = 3
recv	ack	#582,	sack	#582
recv	ack	#582,	sack	#588
send	data	#590,	winSize = 3
recv	ack	#582,	sack	#589
send	data	#591,	winSize = 3
recv	ack	#582,	sack	#590
send	data	#592,	winSize = 3
recv	ack	#582,	sack	#582
recv	ack	#582,	sack	#592
send	data	#593,	winSize = 3
recv	ack	#582,	sack	#593
send	data	#594,	winSize = 3
recv	ack	#582,	sack	#594
send	data	#595,	winSize = 3
recv	ack	#582,	sack	#595
send	data	#596,	winSize = 3
recv	ack	#582,	sack	#596
send	data	#597,	winSize = 3
recv	ack	#582,	sack	#597
send	data	#598,	winSize = 3
recv	ack	#582,	sack	#598
send	data	#599,	winSize = 3
recv	ack	#582,	sack	#599
send	data	#600,	winSize = 3
recv	ack	#582,	sack	#600
send	data	#601,	winSize = 3
recv	ack	#582,	sack	#601
send	data	#602,	winSize = 3
recv	ack	#582,	sack	#602
send	data	#603,	winSize = 3
recv	ack	#582,	sack	#603
send	data	#604,	winSize = 3
time	out,	threshold = 1,	winSize = 1
resnd	data	#583,	winSize = 1
recv	ack	#590,	sack	#583
resnd	data	#591,	winSize = 2
resnd	data	#604,	winSize = 2
recv	ack	#590,	sack	#590
recv	ack	#590,	sack	#604
send	data	#605,	winSize = 2
recv	ack	#590,	sack	#605
send	data	#606,	winSize = 2
resnd	data	#591,	winSize = 2
recv	ack	#590,	sack	#606
send	data	#607,	winSize = 2
recv	ack	#606,	sack	#591
send	data	#608,	winSize = 2
recv	ack	#607,	sack	#607
send	data	#609,	winSize = 3
send	data	#610,	winSize = 3
recv	ack	#608,	sack	#608
send	data	#611,	winSize = 3
recv	ack	#608,	sack	#608
recv	ack	#608,	sack	#610
send	data	#612,	winSize = 3
recv	ack	#608,	sack	#611
send	data	#613,	winSize = 3
resnd	data	#609,	winSize = 3
recv	ack	#608,	sack	#612
send	data	#614,	winSize = 3
recv	ack	#608,	sack	#613
send	data	#615,	winSize = 3
recv	ack	#608,	sack	#608
recv	ack	#608,	sack	#608
recv	ack	#608,	sack	#615
send	data	#616,	winSize = 3
recv	ack	#608,	sack	#616
send	data	#617,	winSize = 3
recv	ack	#608,	sack	#617
send	data	#618,	winSize = 3
recv	ack	#608,	sack	#618
send	data	#619,	winSize = 3
recv	ack	#608,	sack	#619
send	data	#620,	winSize = 3
recv	ack	#608,	sack	#620
send	data	#621,	winSize = 3
recv	ack	#608,	sack	#621
send	data	#622,	winSize = 3
recv	ack	#608,	sack	#622
send	data	#623,	winSize = 3
time	out,	threshold = 1,	winSize = 1
resnd	data	#609,	winSize = 1
recv	ack	#613,	sack	#609
resnd	data	#614,	winSize = 2
resnd	data	#623,	winSize = 2
recv	ack	#622,	sack	#614
send	data	#624,	winSize = 2
recv	ack	#623,	sack	#623
send	data	#625,	winSize = 3
send	data	#626,	winSize = 3
recv	ack	#624,	sack	#624
send	data	#627,	winSize = 3
recv	ack	#625,	sack	#625
send	data	#628,	winSize = 3
recv	ack	#626,	sack	#626
send	data	#629,	winSize = 4
send	data	#630,	winSize = 4
recv	ack	#627,	sack	#627
send	data	#631,	winSize = 4
recv	ack	#628,	sack	#628
send	data	#632,	winSize = 4
recv	ack	#629,	sack	#629
send	data	#633,	winSize = 4
recv	ack	#630,	sack	#630
send	data	#634,	winSize = 5
send	data	#635,	winSize = 5
recv	ack	#631,	sack	#631
send	data	#636,	winSize = 5
recv	ack	#631,	sack	#631
recv	ack	#631,	sack	#633
send	data	#637,	winSize = 5
recv	ack	#631,	sack	#634
send	data	#638,	winSize = 5
resnd	data	#632,	winSize = 5
recv	ack	#631,	sack	#635
send	data	#639,	winSize = 5
recv	ack	#631,	sack	#636
send	data	#640,	winSize = 5
recv	ack	#631,	sack	#637
send	data	#641,	winSize = 5
recv	ack	#631,	sack	#638
send	data	#642,	winSize = 5
recv	ack	#638,	sack	#632
send	data	#643,	winSize = 5
recv	ack	#638,	sack	#638
recv	ack	#638,	sack	#640
send	data	#644,	winSize = 5
recv	ack	#638,	sack	#642
send	data	#645,	winSize = 5
resnd	data	#639,	winSize = 5
recv	ack	#638,	sack	#643
send	data	#646,	winSize = 5
recv	ack	#638,	sack	#644
send	data	#647,	winSize = 5
recv	ack	#638,	sack	#645
send	data	#648,	winSize = 5
recv	ack	#640,	sack	#639
send	data	#649,	winSize = 5
recv	ack	#640,	sack	#640
recv	ack	#640,	sack	#647
send	data	#650,	winSize = 5
recv	ack	#640,	sack	#648
send	data	#651,	winSize = 5
resnd	data	#641,	winSize = 5
recv	ack	#640,	sack	#650
send	data	#652,	winSize = 5
recv	ack	#640,	sack	#651
send	data	#653,	winSize = 5
recv	ack	#645,	sack	#641
send	data	#654,	winSize = 5
recv	ack	#645,	sack	#652
send	data	#655,	winSize = 5
recv	ack	#645,	sack	#653
send	data	#656,	winSize = 5
recv	ack	#645,	sack	#654
send	data	#657,	winSize = 5
resnd	data	#646,	winSize = 5
recv	ack	#645,	sack	#645
recv	ack	#645,	sack	#645
recv	ack	#648,	sack	#646
send	data	#658,	winSize = 6
send	data	#659,	winSize = 6
recv	ack	#648,	sack	#658
send	data	#660,	winSize = 6
recv	ack	#648,	sack	#659
send	data	#661,	winSize = 6
recv	ack	#648,	sack	#660
send	data	#662,	winSize = 6
resnd	data	#649,	winSize = 6
recv	ack	#648,	sack	#661
send	data	#663,	winSize = 6
recv	ack	#648,	sack	#662
send	data	#664,	winSize = 6
recv	ack	#654,	sack	#649
send	data	#665,	winSize = 6
recv	ack	#654,	sack	#663
send	data	#666,	winSize = 6
recv	ack	#654,	sack	#664
send	data	#667,	winSize = 6
recv	ack	#654,	sack	#665
send	data	#668,	winSize = 6
resnd	data	#655,	winSize = 6
recv	ack	#654,	sack	#666
send	data	#669,	winSize = 6
recv	ack	#654,	sack	#667
send	data	#670,	winSize = 6
recv	ack	#655,	sack	#655
send	data	#671,	winSize = 6
recv	ack	#655,	sack	#669
send	data	#672,	winSize = 6
recv	ack	#655,	sack	#672
send	data	#673,	winSize = 6
time	out,	threshold = 3,	winSize = 1
resnd	data	#656,	winSize = 1
recv	ack	#656,	sack	#656
resnd	data	#657,	winSize = 2
resnd	data	#668,	winSize = 2
recv	ack	#667,	sack	#657
resnd	data	#670,	winSize = 3
resnd	data	#671,	winSize = 3
recv	ack	#669,	sack	#668
resnd	data	#673,	winSize = 3
recv	ack	#670,	sack	#670
send	data	#674,	winSize = 3
recv	ack	#672,	sack	#671
send	data	#675,	winSize = 4
send	data	#676,	winSize = 4
recv	ack	#673,	sack	#673
send	data	#677,	winSize = 4
recv	ack	#674,	sack	#674
send	data	#678,	winSize = 4
recv	ack	#675,	sack	#675
send	data	#679,	winSize = 4
recv	ack	#675,	sack	#675
recv	ack	#675,	sack	#678
send	data	#680,	winSize = 4
recv	ack	#675,	sack	#675
resnd	data	#676,	winSize = 4
recv	ack	#675,	sack	#680
send	data	#681,	winSize = 4
recv	ack	#676,	sack	#676
send	data	#682,	winSize = 5
send	data	#683,	winSize = 5
recv	ack	#676,	sack	#682
send	data	#684,	winSize = 5
recv	ack	#676,	sack	#684
send	data	#685,	winSize = 5
recv	ack	#676,	sack	#685
send	data	#686,	winSize = 5
resnd	data	#677,	winSize = 5
recv	ack	#676,	sack	#686
send	data	#687,	winSize = 5
recv	ack	#678,	sack	#677
send	data	#688,	winSize = 5
recv	ack	#678,	sack	#687
send	data	#689,	winSize = 5
recv	ack	#678,	sack	#689
send	data	#690,	winSize = 5
recv	ack	#678,	sack	#690
send	data	#691,	winSize = 5
resnd	data	#679,	winSize = 5
recv	ack	#678,	sack	#691
send	data	#692,	winSize = 5
recv	ack	#678,	sack	#692
send	data	#693,	winSize = 5
recv	ack	#678,	sack	#693
send	data	#694,	winSize = 5
recv	ack	#678,	sack	#694
send	data	#695,	winSize = 5
recv	ack	#678,	sack	#695
send	data	#696,	winSize = 5
recv	ack	#678,	sack	#696
send	data	#697,	winSize = 5
time	out,	threshold = 2,	winSize = 1
resnd	data	#679,	winSize = 1
recv	ack	#680,	sack	#679
resnd	data	#681,	winSize = 2
resnd	data	#683,	winSize = 2
recv	ack	#682,	sack	#681
resnd	data	#688,	winSize = 2
recv	ack	#687,	sack	#683
resnd	data	#697,	winSize = 3
send	data	#698,	winSize = 3
recv	ack	#687,	sack	#687
recv	ack	#687,	sack	#697
send	data	#699,	winSize = 3
recv	ack	#687,	sack	#698
send	data	#700,	winSize = 3
resnd	data	#688,	winSize = 3
recv	ack	#687,	sack	#699
send	data	#701,	winSize = 3
recv	ack	#687,	sack	#700
send	data	#702,	winSize = 3
recv	ack	#700,	sack	#688
send	data	#703,	winSize = 3
recv	ack	#701,	sack	#701
send	data	#704,	winSize = 3
recv	ack	#702,	sack	#702
send	data	#705,	winSize = 4
send	data	#706,	winSize = 4
recv	ack	#703,	sack	#703
send	data	#707,	winSize = 4
recv	ack	#703,	sack	#705
send	data	#708,	winSize = 4
recv	ack	#703,	sack	#706
send	data	#709,	winSize = 4
recv	ack	#703,	sack	#703
resnd	data	#704,	winSize = 4
recv	ack	#703,	sack	#708
send	data	#710,	winSize = 4
recv	ack	#703,	sack	#709
send	data	#711,	winSize = 4
recv	ack	#706,	sack	#704
send	data	#712,	winSize = 4
recv	ack	#706,	sack	#710
send	data	#713,	winSize = 4
recv	ack	#706,	sack	#711
send	data	#714,	winSize = 4
recv	ack	#706,	sack	#712
send	data	#715,	winSize = 4
resnd	data	#707,	winSize = 4
recv	ack	#706,	sack	#714
send	data	#716,	winSize = 4
recv	ack	#706,	sack	#715
send	data	#717,	winSize = 4
recv	ack	#712,	sack	#707
send	data	#718,	winSize = 4
recv	ack	#712,	sack	#716
send	data	#719,	winSize = 4
recv	ack	#712,	sack	#717
send	data	#720,	winSize = 4
recv	ack	#712,	sack	#718
send	data	#721,	winSize = 4
resnd	data	#713,	winSize = 4
recv	ack	#712,	sack	#719
send	data	#722,	winSize = 4
recv	ack	#712,	sack	#720
send	data	#723,	winSize = 4
recv	ack	#712,	sack	#721
send	data	#724,	winSize = 4
recv	ack	#721,	sack	#713
send	data	#725,	winSize = 5
send	data	#726,	winSize = 5
recv	ack	#721,	sack	#723
send	data	#727,	winSize = 5
recv	ack	#721,	sack	#725
send	data	#728,	winSize = 5
recv	ack	#721,	sack	#726
send	data	#729,	winSize = 5
resnd	data	#722,	winSize = 5
recv	ack	#721,	sack	#721
